species,institution_code,catalog_number,basis_of_record,individual_count,country,state_or_province,locality,collection_year,latitude,longitude,
Amblema plicata,uf,20423-mollusca,preservedspecimen,1,united states,iowa,skunk river 2.5 mi above augusta,1913,,,
Amblema plicata,inhs,5646,preservedspecimen,4,united states,illinois,big muddy river 1.3 mi sw murphysboro sand ridge rd. at old icg r.r. trestle north america,1988,37.74893,-89.34681,
Amblema plicata,inhs,42950,preservedspecimen,1,united states,illinois,ohio river 3.5 mi ne mound city river mile 969.5- 969.8 north america,2012,37.11885,-89.11612,
Amblema plicata,uf,63841-mollusca,preservedspecimen,1,united states,alabama,bear creek,1909,,,
Amblema plicata,inhs,15778,preservedspecimen,5,united states,kentucky,green river 11.6 km ese brownsville just e of cotton gin hollow mammoth cave national park river mile 195.4 north america,1989,37.18999,-86.13695,
Amblema plicata,uf,4067-mollusca,preservedspecimen,1,united states,alabama,northern,,,,
Amblema plicata,inhs,34259,preservedspecimen,2,united states,texas,bayou la nana nacogdoches north america,,31.60074,-94.64835,
Amblema plicata,inhs,34863,preservedspecimen,1,united states,illinois,mazon river 5.1 mi s coal city i-55 off braceville rd. north america,2009,41.21433,-88.29021,
Amblema plicata,inhs,4934,preservedspecimen,5,united states,illinois,salt fork vermilion river 3 mi nw homer north america,1957,40.0471,-88.00975,
Amblema plicata,inhs,26760,preservedspecimen,1,united states,illinois,big four ditch 2 mi wnw perdueville co. rd. 1300e bridge north america,2001,40.47472,-88.21313,
Amblema plicata,inhs,8228,preservedspecimen,3,united states,indiana,wabash river delphi rt. 18 bridge north america,,40.59168,-86.69844,
Amblema plicata,inhs,16715,preservedspecimen,1,united states,illinois,salt fork vermilion river 3.5 mi s fithian north america,1994,40.0652,-87.8796,
Amblema plicata,uf,330804-mollusca,preservedspecimen,1,united states,texas,lake buchanan (central colorado river),1993,,,
Amblema plicata,inhs,1,preservedspecimen,2,united states,illinois,kaskaskia river 1.5 mi sw sadorus east-west bridge on section line north america,1979,39.95267,-88.36516,
Amblema plicata,inhs,8589,preservedspecimen,2,united states,illinois,little vermilion river 4 mi se georgetown north america,1960,39.94143,-87.55147,
Amblema plicata,inhs,4653,preservedspecimen,3,united states,alabama,black warrior river north america,,,,
Amblema plicata,inhs,45366,preservedspecimen,1,united states,illinois,illinois river 2.2 mi ne peoria peoria lake river mile 165.2 north america,1966,40.7142,-89.556,
Amblema plicata,inhs,33961,preservedspecimen,8,united states,illinois,mississippi river inner c bar near quincy north america,1881,39.94215,-91.43025,
Amblema plicata,inhs,45214,preservedspecimen,1,united states,illinois,illinois river 5.6 mi s pearl river mile 37.3- 37.6 north america,1966,39.3757,-90.6219,
Amblema plicata,inhs,9385,preservedspecimen,6,united states,illinois,mississippi river savanna army depot pool 13 e side of side channel river mile 547 north america,1979,42.18258,-90.27397,
Amblema plicata,inhs,22143,preservedspecimen,1,united states,illinois,kankakee river kankakee rt. 50 bridge above dam north america,1998,41.1127,-87.8654,
Amblema plicata,inhs,33827,preservedspecimen,1,united states,minnesota,middle branch two rivers 2.7 mi wnw hallock north america,2006,48.79448,-96.9959,
Amblema plicata,inhs,8786,preservedspecimen,1,united states,illinois,spoon river 3.5 mi e elmore below bridge north america,1957,40.96292,-89.90782,
Amblema plicata,inhs,11333,preservedspecimen,1,united states,illinois,kankakee river 2 mi sw sun river terrace north america,,41.10411,-87.77141,
Amblema plicata,uf,268830-mollusca,preservedspecimen,1,united states,tennessee,n/a,,,,
Amblema plicata,omnh,15535,preservedspecimen,1,united states,texas,llano,1978,30.75917,-98.67472,
Amblema plicata,omnh,15534,preservedspecimen,1,united states,texas,center point,1978,29.948815,-99.038685,
Amblema plicata,uf,63861-mollusca,preservedspecimen,1,united states,mississippi,grenada yalabusha river,,,,
Amblema plicata,inhs,28506,preservedspecimen,1,united states,illinois,little kickapoo creek 2 mi n heyworth co. rd. 425n bridge north america,2003,40.34524,-88.97834,
Amblema plicata,uf,229944-mollusca,preservedspecimen,1,united states,iowa,mississippi river 3 mi sw le claire,1969,,,
Amblema plicata,inhs,34100,preservedspecimen,1,united states,illinois,wabash river north america,,,,
Amblema plicata,inhs,27955,preservedspecimen,1,united states,illinois,illinois river 1.5 mi sw meredosia river mile 69.8 north america,2002,39.8133,-90.5816,
Amblema plicata,inhs,32501,preservedspecimen,1,united states,illinois,illinois river 5.2 mi ene griggsville river mile 63.5 north america,2002,39.729788,-90.629918,
Amblema plicata,inhs,32451,preservedspecimen,1,united states,tennessee,clinch river 1.3 mi ese sneedville island below fall branch river mile 178.7 north america,2001,36.52274,-83.1883,
Amblema plicata,inhs,23085,preservedspecimen,1,united states,alabama,sipsey river 1.5 mi nw lewiston co. rt. 23/181 bridge north america,1988,33.05411,-88.03933,
Amblema plicata,inhs,16940,preservedspecimen,8,united states,illinois,kaskaskia river carlyle u.s. rt. 50 bridge north america,1956,38.61023,-89.35736,
Amblema plicata,inhs,29904,preservedspecimen,1,united states,illinois,big bureau creek 2 mi s bureau north america,2004,41.2623,-89.3793,
Amblema plicata,inhs,7277,preservedspecimen,2,united states,illinois,south fork sangamon river 1 mi e of lake springfield north america,1988,39.75416,-89.56607,
Amblema plicata,inhs,20056,preservedspecimen,1,united states,illinois,north branch nippersink creek w edge of richmond rt. 173 north america,1997,42.47968,-88.31229,
Amblema plicata,inhs,23857,preservedspecimen,1,united states,illinois,slough 2.5 mi e momence north america,1999,41.16343,-87.60392,
Amblema plicata,uf,270977-mollusca,preservedspecimen,1,united states,minnesota,mississippi river ca. rm 790 in red wing vicinity ca. 5 mi downstream of lock and dam # 3,1996,,,
Amblema plicata,inhs,33252,preservedspecimen,2,united states,illinois,mississippi river 1.5 mi n cordova river mile 504 north america,1999,41.6936,-90.3148,
Amblema plicata,inhs,7219,preservedspecimen,2,united states,illinois,south fork sangamon river 3.5 mi wnw taylorville north america,1988,39.56834,-89.3783,
Amblema plicata,uf,63797-mollusca,preservedspecimen,1,united states,michigan,grand river,,,,
Amblema plicata,inhs,20084,preservedspecimen,1,united states,illinois,indian creek 1.5 mi nw arenzville wessler rd. north america,1997,39.88987,-90.39901,
Amblema plicata,inhs,11058,preservedspecimen,1,united states,indiana,sugar creek london rd. downstream of broad ripple camp north america,1990,39.5933,-85.92613,
Amblema plicata,uf,4068-mollusca,preservedspecimen,1,united states,arkansas,ouachita r. arkadelphia,,,,
Amblema plicata,uf,404232-mollusca,preservedspecimen,1,united states,arkansas,grady huffs island park,1999,34.159,-91.681,
Amblema plicata,inhs,30932,preservedspecimen,1,united states,illinois,apple river 2 mi nne hanover upstream jct. steele rd. & elizabeth-hanover rd. north america,2005,42.28043,-90.26945,
Amblema plicata,inhs,34266,preservedspecimen,6,united states,wisconsin,wisconsin river below kilbourn north america,,43.62036,-89.77358,
Amblema plicata,inhs,315,preservedspecimen,4,united states,illinois,rock river above oregon at spoor's island north america,,,,
Amblema plicata,inhs,14605,preservedspecimen,35,united states,arkansas,saline river 1 mi ne nydia north america,1993,34.41482,-92.62157,
Amblema plicata,inhs,28097,preservedspecimen,1,united states,west virginia,elk river clendenin north america,1994,38.49009,-81.34906,
Amblema plicata,inhs,28817,preservedspecimen,1,united states,illinois,north fork saline river 6 mi ne el dorado north america,2003,37.8654,-88.3493,
Amblema plicata,inhs,4621,preservedspecimen,1,united states,illinois,mississippi river moline pool 15 river mile 486 north america,1987,41.51668,-90.50816,
Amblema plicata,inhs,6139,preservedspecimen,3,united states,indiana,wabash river 0.5 mi s attica near island north america,1988,40.2901,-87.2614,
Amblema plicata,uf,63803-mollusca,preservedspecimen,1,united states,iowa,muscatine,,,,
Amblema plicata,uf,245988-mollusca,preservedspecimen,1,united states,alabama,sipsey river,1991,,,
Amblema plicata,omnh,6059,preservedspecimen,1,united states,oklahoma,stanley,1992,34.54,-95.46944,
Amblema plicata,inhs,2398,preservedspecimen,1,united states,illinois,embarras river 2.25 mi ene rardin at old ford (boyd ford) north america,1956,39.61,-88.0716,
Amblema plicata,inhs,4191,preservedspecimen,1,united states,indiana,tippecanoe river 1 mi nw warsaw co. rd. 300n north america,1987,41.27711,-85.86498,
Amblema plicata,inhs,27054,preservedspecimen,1,united states,illinois,iroquois river iroquois rt. 52 bridge north america,2002,40.82319,-87.58162,
Amblema plicata,uf,3238-mollusca,preservedspecimen,1,united states,new york,erie canal ward's,,,,
Amblema plicata,inhs,2463,preservedspecimen,7,united states,illinois,embarras river 12 mi s charleston rocky ford north america,1956,39.3076,-88.16176,
Amblema plicata,inhs,43917,preservedspecimen,1,united states,illinois,little muddy river 1 mi e elkville reservoir north america,1969,37.86964,-89.21173,
Amblema plicata,inhs,38889,preservedspecimen,2,united states,illinois,illinois river 0.5 mi sw liverpool river mile 127.2 north america,2010,40.38467,-90.01134,
Amblema plicata,inhs,32552,preservedspecimen,1,united states,illinois,illinois river 0.3 mi n florence rt. 100 bridge river mile 55.9 north america,,39.632209,-90.606099,
Amblema plicata,inhs,32430,preservedspecimen,1,united states,illinois,illinois river 0.75 mi n florence river mile 56.2 north america,2002,39.635871,-90.606417,
Amblema plicata,usnm,1282303,preservedspecimen,2,united states,texas,cibolo creek; at i-10 app 15 mi wsw of seaguin,1976,,,
Amblema plicata,uf,441150-mollusca,preservedspecimen,1,united states,texas,yegua creek downstream of fm 50 s of the city of clay,2008,30.36855798,-96.342648763,
Amblema plicata,uf,441092-mollusca,preservedspecimen,1,united states,florida,escambia river about 0.3 mi above chumuckla springs boat ramp,2008,30.82597,-87.29701,
Amblema plicata,uf,438259-mollusca,preservedspecimen,1,united states,texas,brazos river 4.4 mi. w of navasota tx,2012,30.378993,-96.1612,
Amblema plicata,uf,438980-mollusca,preservedspecimen,1,united states,texas,big cypress bayou (just downstream from hwy 59 near jefferson tx),2014,32.739928,-94.441666,
Amblema plicata,inhs,11292,preservedspecimen,1,united states,indiana,east fork white river hindostan falls north america,1990,38.62376,-86.85087,
Amblema plicata,inhs,418,preservedspecimen,4,united states,illinois,rock river oregon to grand detour 0.5 mi above kyte river north america,,41.9946,-89.32473,
Amblema plicata,inhs,11436,preservedspecimen,2,united states,kansas,neosho river americus north america,1974,38.48964,-96.28225,
Amblema plicata,inhs,7110,preservedspecimen,1,united states,illinois,sangamon river 1 mi s mahomet rt. 47 north america,1987,40.18068,-88.4078,
Amblema plicata,omnh,15533,preservedspecimen,1,united states,oklahoma,chouteau,1977,36.220728,-95.245978,
Amblema plicata,inhs,433,preservedspecimen,1,united states,tennessee,holston river north america,,,,
Amblema plicata,inhs,34202,preservedspecimen,6,united states,mississippi,pearl river jackson north america,,32.30023,-90.15887,
Amblema plicata,inhs,21353,preservedspecimen,6,united states,iowa,mississippi river andalusia island near wildcat den state park river mile 467 north america,,41.45669,-90.83436,
Amblema plicata,inhs,264,preservedspecimen,3,united states,illinois,rock river country club to rockford dam north america,,,,
Amblema plicata,inhs,34064,preservedspecimen,1,united states,illinois,sangamon river w white heath s of i.c.r.r. bridge north america,1918,40.0935,-88.5323,
Amblema plicata,uf,180605-mollusca,preservedspecimen,1,united states,minnesota,blue point lake pepin,,,,
Amblema plicata,inhs,27813,preservedspecimen,1,united states,illinois,kankakee river mouth of kankakee river river mile 0.3 north america,2001,41.3879,-88.26152,
Amblema plicata,omnh,15560,preservedspecimen,1,united states,oklahoma,monroe,1978,35.02466,-94.582026,
Amblema plicata,inhs,27819,preservedspecimen,1,united states,illinois,illinois river 0.5 mi upstream dresden lock & dam river mile 272 north america,2001,41.39886,-88.27231,
Amblema plicata,inhs,26061,preservedspecimen,1,united states,illinois,kickapoo creek 1 mi sw charleston north america,2001,39.46294,-88.19352,
Amblema plicata,inhs,18601,preservedspecimen,1,united states,illinois,little vermilion river 4 mi se georgetown co. rd. 600n north america,1996,39.95525,-87.56861,
Amblema plicata,inhs,11693,preservedspecimen,10,united states,illinois,iroquois river 4 mi e chebanse sugar island bridge north america,1960,41.0078,-87.8232,
Amblema plicata,inhs,13539,preservedspecimen,1,united states,illinois,fox river dayton main st. bridge north america,1991,41.38467,-88.79047,
Amblema plicata,uf,175014-mollusca,preservedspecimen,1,united states,missouri,morrison big sac river,,,,
Amblema plicata,uf,63838-mollusca,preservedspecimen,1,united states,alabama,coosa river wetumpka,,,,
Amblema plicata,inhs,28685,preservedspecimen,1,united states,illinois,south branch kishwaukee river 2 mi nw kirkland north america,2003,42.1036,-88.8845,
Amblema plicata,inhs,30658,preservedspecimen,1,united states,illinois,aux sable creek 2.25 mi w minooka minooka rd. bridge north america,2005,41.454,-88.3094,
Amblema plicata,inhs,13140,preservedspecimen,1,united states,illinois,salt creek 3 mi n mt. pulaski hwy. 121 north america,1991,40.05369,-89.28211,
Amblema plicata,inhs,19990,preservedspecimen,1,united states,illinois,des plaines river 3.5 mi n libertyville north america,1997,42.34447,-87.93829,
Amblema plicata,inhs,30724,preservedspecimen,1,united states,illinois,vermilion river pontiac humiston riverside park north america,2005,40.87741,-88.63291,
Amblema plicata,inhs,13004,preservedspecimen,1,united states,illinois,wabash river rochester at riffle north america,1991,38.3448,-87.8249,
Amblema plicata,inhs,4805,preservedspecimen,4,united states,kentucky,green river 12 mi n bowling green at glenmore lock & dam no. 5 north america,1984,37.16958,-86.39957,
Amblema plicata,inhs,16843,preservedspecimen,1,united states,tennessee,duck river lillard mill dam 13.2 mi e columbia river mile 179 north america,1994,35.58658,-86.78444,
Amblema plicata,inhs,20021,preservedspecimen,1,united states,illinois,little vermilion river 1 mi se indianola north america,1997,39.91434,-87.73283,
Amblema plicata,uf,375098-mollusca,preservedspecimen,1,united states,alabama,sipsey river on greene co. rd. 23 about 2 mi. nw of lewiston.,1986,31.430244,-85.491551,
Amblema plicata,inhs,16655,preservedspecimen,1,united states,tennessee,clinch river 4 mi downstream from shelby creek river mile 198.0 north america,1992,36.57928,-82.95399,
Amblema plicata,inhs,409,preservedspecimen,14,united states,illinois,rock river rockton north america,,42.44975,-89.07263,
